Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
665e030f7687a72b1b37ba80,6659fae3c20a6f66b592e949,APPROVED,Not Applicable,2024-06-03T17:53:26.072000Z,2024-06-03T18:05:50.795000Z,2024-06-10T14:16:26.613000Z,2024-06-03T18:05:51.646322Z,745.0,C9MPDOEC,2,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
665e031a108c4f93fe5cdef9,5b007c51f933b5000118758b,APPROVED,Not Applicable,2024-06-03T17:53:59.508000Z,2024-06-03T18:01:20.639000Z,2024-06-10T14:16:27Z,2024-06-03T18:01:24.409612Z,442.0,C9MPDOEC,398,34,Male,White,Canada,Canada,Canada,English,No,Full-Time
665e031f19a2d7e2ff1dabf8,6658f840c30fec89cc193aa4,APPROVED,Not Applicable,2024-06-03T17:53:50.740000Z,2024-06-03T18:00:59.819000Z,2024-06-10T14:16:27.358000Z,2024-06-03T18:01:04.883477Z,430.0,C9MPDOEC,3,32,Female,White,Australia,Canada,Australia,English,No,Other
665e0325d6e2b6b664bcb919,648433888b4673eccb878f88,APPROVED,Not Applicable,2024-06-03T17:53:46.394000Z,2024-06-03T18:00:06.064000Z,2024-06-10T14:16:27.674000Z,2024-06-03T18:00:06.890910Z,380.0,C9MPDOEC,236,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
665e032693c7862e80b82811,665a44f75689ac5e22477638,APPROVED,Not Applicable,2024-06-03T17:55:22.818000Z,2024-06-03T18:02:14.348000Z,2024-06-10T14:16:28.050000Z,2024-06-03T18:02:15.703154Z,412.0,C9MPDOEC,2,27,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Part-Time
665e0338251ba96fa62b60fe,5e46705ebd0d1a14182deab0,APPROVED,Not Applicable,2024-06-03T17:54:07.471000Z,2024-06-03T17:59:21.872000Z,2024-06-10T14:16:28.437000Z,2024-06-03T17:59:30.573734Z,315.0,C9MPDOEC,245,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e033a642894a594058905,6099911160f3e9d0d94b18e8,APPROVED,Not Applicable,2024-06-03T17:54:12.095000Z,2024-06-03T18:17:00.629000Z,2024-06-10T14:16:28.916000Z,2024-06-03T18:17:37.403504Z,1369.0,C9MPDOEC,662,40,Female,Black,Zimbabwe,South Africa,South Africa,English,No,Full-Time
665e033ec5b3895ef92aa12a,5c89221fc558df0014565d85,APPROVED,Not Applicable,2024-06-03T17:56:37.699000Z,2024-06-03T18:15:57.508000Z,2024-06-10T14:16:29.169000Z,2024-06-03T18:17:19.402321Z,1160.0,C9MPDOEC,1756,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
665e0344f97845635e536dc2,6658b1b6487ff144dc5278a5,APPROVED,Not Applicable,2024-06-03T17:54:14.984000Z,2024-06-03T17:58:39.303000Z,2024-06-10T14:16:29.396000Z,2024-06-03T17:58:47.415069Z,265.0,C9MPDOEC,2,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
665e0349a29402a4741f37bc,6658dc7138e18ce5e80bb6b9,APPROVED,Not Applicable,2024-06-03T17:54:24.773000Z,2024-06-03T17:59:29.619000Z,2024-06-10T14:16:29.597000Z,2024-06-03T17:59:38.134464Z,305.0,C9MPDOEC,1,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e0354366f8df6c301b438,5d7a098214f08f00164031a0,APPROVED,Not Applicable,2024-06-03T17:54:28.254000Z,2024-06-03T17:59:41.208000Z,2024-06-10T14:16:29.921000Z,2024-06-03T17:59:46.531157Z,313.0,C9MPDOEC,1594,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
665e0359c5554a46a674c96d,665db8b1aec50b2378b3476f,APPROVED,Not Applicable,2024-06-03T17:57:20.676000Z,2024-06-03T18:02:26.219000Z,2024-06-10T14:16:30.169000Z,2024-06-03T18:02:27.408378Z,306.0,C9MPDOEC,0,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
665e0360af9f6c898401b3cc,5b3ae9ab1d4b680001695f8d,APPROVED,Not Applicable,2024-06-03T17:54:46.351000Z,2024-06-03T17:58:04.500000Z,2024-06-10T14:16:30.602000Z,2024-06-03T17:58:04.908425Z,199.0,C9MPDOEC,693,33,Male,Asian,Canada,Canada,Canada,English,No,Full-Time
665e03672d98fb23d10f3cee,65b7b00265391f1b89815647,APPROVED,Not Applicable,2024-06-03T17:54:52.735000Z,2024-06-03T18:01:37.020000Z,2024-06-10T14:16:30.924000Z,2024-06-03T18:01:40.729348Z,405.0,C9MPDOEC,63,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e0368f97845635e536dd3,5e53df2d8b62b33daf126ecd,RETURNED,Not Applicable,2024-06-03T17:55:54.918000Z,,,2024-06-04T09:22:31.267370Z,,,1126,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665e036b416350e12038308b,60f329e791509f40c74a87ad,APPROVED,Not Applicable,2024-06-03T17:54:56.611000Z,2024-06-03T17:59:24.308000Z,2024-06-10T14:16:31.243000Z,2024-06-03T17:59:32.299551Z,268.0,C9MPDOEC,589,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
665e036e5a82706d511f8090,6655db41c4846ed2199cb7a6,APPROVED,Not Applicable,2024-06-03T17:55:14.048000Z,2024-06-03T18:03:01.129000Z,2024-06-10T14:16:31.578000Z,2024-06-03T18:04:03.679432Z,468.0,C9MPDOEC,2,21,Male,White,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking)
665e0370c5edee7870490969,665b40a77f12f824a9fc3a5d,APPROVED,Not Applicable,2024-06-03T18:01:11.719000Z,2024-06-03T18:07:01.798000Z,2024-06-10T14:16:31.967000Z,2024-06-03T18:07:02.207878Z,351.0,C9MPDOEC,1,23,Male,Asian,Kuwait,United Kingdom,India,English,No,Part-Time
665e0378ef1a675c91258e9f,6658b1655dd6261e4ddcaacd,APPROVED,Not Applicable,2024-06-03T17:55:45.026000Z,2024-06-03T18:05:27.334000Z,2024-06-10T14:16:32.183000Z,2024-06-03T18:05:27.935192Z,583.0,C9MPDOEC,6,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e03807f88499b1f3568d2,6286635aaf3636f6f3127eb9,APPROVED,Not Applicable,2024-06-03T17:55:48.872000Z,2024-06-03T18:29:28.513000Z,2024-06-10T14:16:32.400000Z,2024-06-03T18:31:07.360131Z,2020.0,C9MPDOEC,925,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e03892746977d960dc05c,665ae50856fc6966d35020a0,APPROVED,Not Applicable,2024-06-03T17:55:28.608000Z,2024-06-03T18:02:30.319000Z,2024-06-10T14:16:32.731000Z,2024-06-03T18:02:31.007565Z,422.0,C9MPDOEC,4,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
665e0389c32d07b6a32d71a8,5991b5cd7d29e700017303bb,APPROVED,Not Applicable,2024-06-03T17:55:28.481000Z,2024-06-03T18:06:54.921000Z,2024-06-10T14:16:32.961000Z,2024-06-03T18:06:55.391004Z,687.0,C9MPDOEC,2472,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e038bec41e6f6e30fdd58,665dd881088b575109c7621d,RETURNED,Not Applicable,2024-06-03T18:06:00.061000Z,,,2024-06-04T09:22:31.228660Z,,,0,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665e0395ae98d810b7b83afd,65a29d7b21e5c36aa719a190,APPROVED,Not Applicable,2024-06-03T17:55:39.239000Z,2024-06-03T17:59:52.197000Z,2024-06-10T14:16:33.376000Z,2024-06-03T17:59:56.444424Z,253.0,C9MPDOEC,320,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e0398d0014834eee65fd6,5a59185e76d1c60001ab1da2,APPROVED,Not Applicable,2024-06-03T17:55:41.729000Z,2024-06-03T18:01:15.270000Z,2024-06-10T14:16:33.707000Z,2024-06-03T18:01:19.499495Z,334.0,C9MPDOEC,187,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
665e039c361e7d229b2d7176,605996d037bce4fb5488a375,APPROVED,Not Applicable,2024-06-03T17:59:40.191000Z,2024-06-03T18:11:07.197000Z,2024-06-10T14:16:34.044000Z,2024-06-03T18:11:07.609535Z,688.0,C9MPDOEC,842,29,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
665e039c8b51e3e3fada8e20,6447e2e2d1e8e330d23d4057,APPROVED,Not Applicable,2024-06-03T17:59:48.395000Z,2024-06-03T18:04:28.263000Z,2024-06-10T14:16:34.373000Z,2024-06-03T18:05:04.998433Z,280.0,C9MPDOEC,0,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
665e039f9634296dddbc6c96,58ad509da7d4580001044215,APPROVED,Not Applicable,2024-06-03T17:58:02.467000Z,2024-06-03T18:24:19.628000Z,2024-06-10T14:16:34.740000Z,2024-06-03T18:24:20.185918Z,1578.0,C9MPDOEC,1168,50,Female,Other,India,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
665e03a44ee902a457a2308a,59ee44b13e4b5a00016aa99b,APPROVED,Not Applicable,2024-06-03T18:00:39.471000Z,2024-06-03T18:04:48.996000Z,2024-06-10T14:16:35.490000Z,2024-06-03T18:05:08.189323Z,250.0,C9MPDOEC,1950,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
665e03a652936519fe10a49b,6658b9612faf93a372286472,APPROVED,Not Applicable,2024-06-03T17:56:04.460000Z,2024-06-03T18:03:57.298000Z,2024-06-10T14:16:36.130000Z,2024-06-03T18:04:51.027674Z,473.0,C9MPDOEC,2,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
665e03a9d212620dfa0771b6,5f3483c9be9b7c3a6d9c2d79,APPROVED,Not Applicable,2024-06-03T17:56:03.409000Z,2024-06-03T18:03:56.445000Z,2024-06-10T14:16:36.332000Z,2024-06-03T18:04:50.142745Z,474.0,C9MPDOEC,973,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
665e03aa140fcdc525626a01,5cfbef1b50597d0001e8f11e,APPROVED,Not Applicable,2024-06-03T17:56:04.176000Z,2024-06-03T17:59:05.887000Z,2024-06-10T14:16:36.534000Z,2024-06-03T17:59:15.909197Z,182.0,C9MPDOEC,1177,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e03af48d4ef23b23476a4,654a4363330986e8a5956867,TIMED-OUT,Not Applicable,2024-06-03T17:56:07.277000Z,,,2024-06-04T09:22:31.255275Z,55585.0,,107,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
665e03b1516e8eb49e2195fd,5aeab0e09bebfc0001cd6701,APPROVED,Not Applicable,2024-06-03T17:56:09.052000Z,2024-06-03T18:21:47.928000Z,2024-06-10T14:16:36.893000Z,2024-06-03T18:21:48.528021Z,1539.0,C9MPDOEC,622,33,Male,Asian,Canada,Canada,Canada,English,No,Full-Time
665e03b2c1e8281198d5eea7,5da1bde86229ba0016306afe,APPROVED,Not Applicable,2024-06-03T17:56:02.635000Z,2024-06-03T17:59:34.875000Z,2024-06-10T14:16:37.294000Z,2024-06-03T17:59:41.093531Z,213.0,C9MPDOEC,188,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e03b387801d28c7f4045d,64807f91bd90462348c5d01b,APPROVED,Not Applicable,2024-06-03T17:56:03.982000Z,2024-06-03T18:01:28.614000Z,2024-06-10T14:16:37.684000Z,2024-06-03T18:01:32.243129Z,325.0,C9MPDOEC,420,24,Male,Asian,Sri Lanka,Canada,Sri Lanka,English,Yes,Full-Time
665e03b3f4435f2fb95dabb1,65331e7b2c029c02cde49ceb,APPROVED,Not Applicable,2024-06-03T17:56:06.970000Z,2024-06-03T18:00:59.116000Z,2024-06-10T14:16:38.024000Z,2024-06-03T18:01:04.309137Z,293.0,C9MPDOEC,192,18,Male,Mixed,Canada,Canada,Canada,English,Yes,Other
665e03b41bb7e47e0081545d,5d91e1e72a66dc00195db7dd,APPROVED,Not Applicable,2024-06-03T17:56:20.012000Z,2024-06-03T18:04:57.994000Z,2024-06-10T14:16:38.354000Z,2024-06-03T18:05:09.598254Z,518.0,C9MPDOEC,1327,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e03b8caec7e2b362c5b88,6605b8e08b4ba58daf82c7bc,TIMED-OUT,Not Applicable,2024-06-03T17:56:36.794000Z,,,2024-06-04T09:22:31.285589Z,55555.0,,63,52,Female,White,Canada,Canada,Canada,English,No,Full-Time
665e03bf361e7d229b2d7181,5cb5228446ed130001d15d2c,APPROVED,Not Applicable,2024-06-03T17:56:19.762000Z,2024-06-03T18:01:26.006000Z,2024-06-10T14:16:38.688000Z,2024-06-03T18:01:29.660678Z,307.0,C9MPDOEC,530,37,Male,White,Canada,Canada,Canada,English,No,Full-Time
665e04061d098e6ee8c871f6,5c324470d071a2000143c82a,APPROVED,Not Applicable,2024-06-03T17:57:32.128000Z,2024-06-03T18:01:31.607000Z,2024-06-10T14:16:39.113000Z,2024-06-03T18:01:34.758909Z,240.0,C9MPDOEC,141,21,Male,Asian,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking)
665e046fe36e0a9ce16699ac,665995bee5be129507bd93ba,APPROVED,Not Applicable,2024-06-03T17:59:19.239000Z,2024-06-03T18:04:56.386000Z,2024-06-10T14:16:39.539000Z,2024-06-03T18:05:09.443250Z,338.0,C9MPDOEC,5,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
665e04b10f22e57ff8be4e27,60c142fad3c33f80288c9aa2,APPROVED,Not Applicable,2024-06-03T18:00:26.255000Z,2024-06-03T18:34:46.277000Z,2024-06-10T14:16:39.732000Z,2024-06-03T18:34:46.670043Z,2061.0,C9MPDOEC,204,29,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
665e0524ef1a675c91258f03,5d080cac3ba4580019731a79,APPROVED,Not Applicable,2024-06-03T18:02:39.888000Z,2024-06-03T18:11:38.697000Z,2024-06-10T14:16:39.943000Z,2024-06-03T18:11:39.094145Z,539.0,C9MPDOEC,1198,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
665e06129e3a10cc837976fb,63d7b5321ace6099e3a83386,APPROVED,Not Applicable,2024-06-03T18:06:16.719000Z,2024-06-03T18:11:11.806000Z,2024-06-10T14:16:40.347000Z,2024-06-03T18:11:12.275558Z,296.0,C9MPDOEC,851,28,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
665e061991299bcb77e075a5,61516c12872973b48c8594ae,APPROVED,Not Applicable,2024-06-03T18:06:17.353000Z,2024-06-03T18:11:00.452000Z,2024-06-10T14:16:40.732000Z,2024-06-03T18:11:00.909253Z,284.0,C9MPDOEC,1627,43,Male,DATA_EXPIRED,United States,United Kingdom,United States,English,DATA_EXPIRED,DATA_EXPIRED
665e0f3a9bbdba0d7250c075,5b90635a877eab0001d7ba9e,APPROVED,Not Applicable,2024-06-03T18:45:19.457000Z,2024-06-03T18:49:08.840000Z,2024-06-10T14:16:41.149000Z,2024-06-03T18:49:09.435357Z,230.0,C9MPDOEC,187,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
665e0f3b10443f9734b8d6d5,629f6b8c65fcae219e245284,APPROVED,Not Applicable,2024-06-03T18:45:32.383000Z,2024-06-03T18:49:40.782000Z,2024-06-10T14:16:41.508000Z,2024-06-03T18:49:42.310835Z,249.0,C9MPDOEC,2022,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
665e0f3ec8911d9979166c2e,6458fe267afe71c7aa4de260,RETURNED,Not Applicable,2024-06-03T18:46:24.321000Z,,,2024-06-04T09:22:31.313125Z,,,672,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665e0fb2bc90039e866be5f5,663e5dbb5370402d04233f92,APPROVED,Not Applicable,2024-06-03T18:47:31.554000Z,2024-06-03T19:20:19.275000Z,2024-06-10T14:16:41.983000Z,2024-06-03T19:20:48.682932Z,1968.0,C9MPDOEC,43,38,Male,Mixed,United Kingdom,United Kingdom,DATA_EXPIRED,English,No,DATA_EXPIRED
665e031502a6cc82b2eb586f,665a25ae3d8060f7da3e3816,REJECTED,Not Applicable,2024-06-03T17:54:03.437000Z,2024-06-03T18:02:20.408000Z,2024-06-10T14:13:33.971000Z,2024-06-03T18:02:21.782000Z,497.0,C9MPDOEC,15,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
